,Unnamed: 0,title,community,hourseType,area,direction,fitment,elevator,floorInfo,position,price,area_positon
1304,1304,锦星花园方正3房，南北通透，安静舒适，满五年唯一,锦星花园,3室1厅,92.84平米,南,其他,其他,低楼层(共6层)1996年建板楼,黄贝岭,470.0,罗湖区
1305,1305,合正锦湖魅力城 高楼层 视野开阔 户型格局好,合正锦湖魅力城,3室1厅,89.14平米,东北,精装,有电梯,高楼层(共32层)2008年建板塔结合,洪湖,588.0,罗湖区
1306,1306,地铁3/7号线 深中未占用 一手业主诚心出售,合正星园,2室2厅,73.51平米,南,其他,有电梯,低楼层(共25层)2004年建板塔结合,翠竹,610.0,罗湖区
1307,1307,九号线地铁口方正两居室精装修拎包入住,云景豪园,2室2厅,68.7平米,南,精装,有电梯,高楼层(共29层)2002年建板塔结合,春风路,347.0,罗湖区
1308,1308,红岭北地铁口1房，满两年，户型方正，业主诚心卖，,深城公寓,1室1厅,52.1平米,东南,其他,有电梯,低楼层(共31层)2002年建板塔结合,笋岗,240.0,罗湖区
1309,1309,东乐大两房 位置安静 楼层好 红本在手 地铁5 7号线,东乐花园,2室2厅,77.35平米,南,其他,无电梯,中楼层(共7层)1988年建板塔结合,百仕达,398.0,罗湖区
1310,1310,龙园山庄3房，朝南，采光通风好,龙园山庄,3室1厅,79.19平米,南,其他,无电梯,中楼层(共8层)1997年建塔楼,清水河,300.0,罗湖区
1311,1311,集浩大厦 2室1厅 198万,集浩大厦,2室1厅,44.78平米,南,简装,有电梯,中楼层(共26层)1996年建板塔结合,黄贝岭,198.0,罗湖区
1312,1312,凤凰印象 1室1厅 290万,凤凰印象,1室1厅,43.73平米,北,其他,有电梯,低楼层(共31层)2011年建板塔结合,螺岭,290.0,罗湖区
1313,1313,畔山花园 4室2厅 550万,畔山花园,4室2厅,121.64平米,北,其他,无电梯,高楼层(共8层)1996年建板塔结合,莲塘,550.0,罗湖区
1314,1314,水贝京基万象城旁 高层西南向看洪湖公园 采光好,泊林花园,2室2厅,62.24平米,西南,其他,有电梯,中楼层(共23层)2006年建板塔结合,翠竹,410.0,罗湖区
1315,1315,螺岭大三房、适合居家陪读，接送方便。,海丽大厦,3室1厅,101.86平米,南,其他,有电梯,中楼层(共32层)1993年建板塔结合,螺岭,530.0,罗湖区
1316,1316,庐峰翠苑 2室1厅 550万,庐峰翠苑,2室1厅,81.25平米,东北,其他,有电梯,中楼层(共17层)2000年建板塔结合,黄贝岭,550.0,罗湖区
1317,1317,茂业刚需热点盘 山景泳池配套好 满五唯一红本在,雍翠华府,2室1厅,63.55平米,北,其他,有电梯,中楼层(共33层)2004年建板塔结合,布心,350.0,罗湖区
1318,1318,精装修，业主刚刚装修不到两年，IBC珠宝商圈区域,雍翠华府,2室2厅,68.73平米,东南,其他,有电梯,高楼层(共35层)2004年建板塔结合,布心,390.0,罗湖区
1319,1319,翠竹大三房，业主精心装修有其它发展诚心出售看房随时,怡泰大厦,3室1厅,98.74平米,西北,精装,有电梯,高楼层(共40层)2004年建板塔结合,黄贝岭,490.0,罗湖区
1320,1320,此房满两年，高层两房，厅出阳台，业主诚心出售,新天地名居,2室1厅,52.86平米,西北,其他,有电梯,高楼层(共31层)2005年建板塔结合,黄贝岭,340.0,罗湖区
1321,1321,金祥都市花园 2室1厅 185万,金祥都市花园,2室1厅,49.09平米,北,其他,无电梯,中楼层(共8层)1998年建板塔结合,清水河,185.0,罗湖区
1322,1322,华丽花园 正规三房 业主诚心卖，价格可以谈,华丽花园,3室2厅,100.45平米,北,其他,有电梯,低楼层(共29层)1995年建塔楼,螺岭,505.0,罗湖区
1323,1323,经理推荐  鹏兴花园六期 满五唯一免个税 看房方便,鹏兴花园六期,2室1厅,79.91平米,东北,简装,有电梯,中楼层(共22层)2003年建板塔结合,莲塘,470.0,罗湖区
1324,1324,高层 看荔枝公园 精装修，满5年，户型方正。,美荔园,3室2厅,163.15平米,西南,精装,有电梯,高楼层(共30层)2003年建板塔结合,地王,1200.0,罗湖区
1325,1325,都市名园 业主诚意卖 方正三房 看房方便,都市名园,3室1厅,84.97平米,东南,其他,有电梯,中楼层(共32层)2000年建板塔结合,万象城,580.0,罗湖区
1326,1326,旭飞二期3号线水贝站A出口100M首付3成39万税费少,华达园公寓,1室0厅,28.64平米,西北,精装,有电梯,中楼层(共33层)2005年建塔楼,百仕达,125.0,罗湖区
1327,1327,满五年 深小未用 晒布罗湖东门正规一房,东门金座,1室1厅,41.49平米,南,其他,有电梯,中楼层(共22层)2004年建板塔结合,东门,194.0,罗湖区
1328,1328,新天地正规一房一厅，厅出大阳台，满两年，诚心卖,新天地名居,1室1厅,38.35平米,西北,其他,有电梯,中楼层(共31层)2005年建板塔结合,黄贝岭,227.0,罗湖区
1329,1329,高层实用一房 环境时尚 费用少 电联,置地逸轩,1室1厅,38.77平米,西,其他,有电梯,高楼层(共33层)2005年建板塔结合,春风路,230.0,罗湖区
1330,1330,鹏基公寓 1室0厅 130万,鹏基公寓,1室0厅,31.99平米,北,其他,无电梯,中楼层(共7层)1994年建板楼,莲塘,130.0,罗湖区
1331,1331,满5年，税少，户型方正的一房一厅,祥福雅居,1室1厅,37.81平米,北,其他,有电梯,中楼层(共31层)2005年建板塔结合,笋岗,200.0,罗湖区
1332,1332,新天地名居 皆大欢喜户型 满二年 观景好楼层 少量欠款,新天地名居,1室1厅,38.44平米,东北,其他,有电梯,中楼层(共31层)2005年建板塔结合,黄贝岭,217.0,罗湖区
1333,1333,满两年，户型方正，位置好，老街、晒布地铁，出行方便,南塘物业小区,1室1厅,45.93平米,东南,其他,有电梯,高楼层(共25层)2007年建板塔结合,东门,190.0,罗湖区
1334,1334,满五 业主诚心卖 户型格局方正 通风好,新天地名居,1室1厅,38.96平米,西北,其他,有电梯,低楼层(共31层)2005年建板塔结合,黄贝岭,208.0,罗湖区
1335,1335,标准一房一厅卧室出阳台 红本在手,聚龙大厦,1室1厅,39.74平米,东南,其他,有电梯,低楼层(共32层)2003年建板塔结合,螺岭,260.0,罗湖区
1336,1336,联城美园 花园小区 高楼层 优质一房一厅 业主诚心卖,联城美园,1室1厅,36.62平米,北,其他,有电梯,中楼层(共35层)2006年建板塔结合,春风路,200.0,罗湖区
1337,1337,祥福雅居 花园层西向一房 双阳台 满两年,祥福雅居,1室1厅,37.28平米,西,其他,有电梯,高楼层(共31层)2005年建板塔结合,笋岗,220.0,罗湖区
1338,1338,安业花园 3室1厅 368万,安业花园,3室1厅,79.18平米,西南,其他,有电梯,低楼层(共14层)2002年建塔楼,新秀,368.0,罗湖区
1339,1339,罗湖新秀 芳庭苑一房可改两房 满五年 少量欠款,龙景花园,1室1厅,48.87平米,西,其他,有电梯,中楼层(共12层)2000年建板塔结合,新秀,220.0,罗湖区
1340,1340,满2年，红本在手！紧挨湖贝村旧改，潜力大，总价低！,都心名苑,1室1厅,35.8平米,南,其他,有电梯,高楼层(共23层)2006年建板塔结合,螺岭,190.0,罗湖区
1341,1341,东门老街地铁一房 大落地飘窗 精装修户型 自住舒服,港岛银座,1室0厅,43.14平米,东南,精装,有电梯,中楼层(共32层)2006年建板塔结合,地王,195.0,罗湖区
1342,1342,金色都汇  高顶一房一厅  精装修 户型方正,金色都汇,1室1厅,45.22平米,南,精装,有电梯,高楼层(共25层)2004年建塔楼,春风路,250.0,罗湖区
1343,1343,罗湖新秀东方都会满2年东向中间位置安静,京基东方都会,1室1厅,35.18平米,东,其他,有电梯,低楼层(共32层)2004年建塔楼,新秀,195.0,罗湖区
1344,1344,红桂皇冠朝南一房一厅，带燃气，装修保养好,红桂皇冠,1室1厅,35.71平米,南,其他,有电梯,低楼层(共26层)2007年建板塔结合,地王,170.0,罗湖区
1345,1345,合正荣悦 2室1厅 450万,合正荣悦,2室1厅,48.06平米,西南,其他,有电梯,中楼层(共32层)2013年建板塔结合,黄贝岭,450.0,罗湖区
1346,1346,海珑华苑，满二，螺岭一房，黄贝岭地铁站,海珑华苑,1室0厅,40.54平米,南,其他,有电梯,低楼层(共27层)2000年建板塔结合,螺岭,198.0,罗湖区
1347,1347,满五 红本 精装修 税费少 高楼层 无遮挡 全明格局,合正锦湖魅力城,1室1厅,32.47平米,东南,其他,有电梯,高楼层(共31层)2008年建板塔结合,洪湖,219.0,罗湖区
1348,1348,蔡屋围 京基 万象城 生活配套齐全 满二 业主诚信出售,名仕阁,1室0厅,41.69平米,南,其他,有电梯,高楼层(共33层)1999年建板塔结合,地王,202.0,罗湖区
1349,1349,满两年，旁边是湖贝华润置地湖贝旧改，小户型总价低,东门168,1室0厅,19.18平米,东南,其他,有电梯,高楼层(共29层)2005年建板塔结合,螺岭,169.0,罗湖区
1350,1350,标准一房一厅 高楼层采光好 少量欠款税费少,京基东方华都,1室1厅,39.59平米,东,其他,有电梯,高楼层(共32层)2005年建板塔结合,螺岭,295.0,罗湖区
1351,1351,颖隆大厦满两年，装修不错，看房方便,颖隆大厦,1室0厅,34.4平米,南,其他,有电梯,低楼层(共33层)2003年建板塔结合,布心,130.0,罗湖区
1352,1352,水贝珠宝旁7号线 翠竹沃尔玛楼上 一房一厅满两年,旭飞华达园,1室1厅,35.56平米,北,其他,有电梯,中楼层(共21层)2002年建塔楼,百仕达,165.0,罗湖区
1353,1353,满五年，业主自己住，诚心卖房。,庐山花园,1室0厅,35.85平米,西南,其他,有电梯,高楼层(共27层)1996年建板塔结合,罗湖口岸,145.0,罗湖区
1354,1354,优质房源：此房满两年  中高楼层 透风性强 出行方便。,鸿锦阁,1室1厅,40.35平米,北,简装,有电梯,低楼层(共16层)1999年建板塔结合,黄贝岭,158.0,罗湖区
1355,1355,星湖花园 2室1厅 460万,星湖花园,2室1厅,77.18平米,东南,其他,有电梯,高楼层(共18层)2008年建板塔结合,银湖,460.0,罗湖区
1356,1356,锦绣大厦 1室1厅 233万,锦绣大厦,1室1厅,43.61平米,西,简装,有电梯,中楼层(共30层)1994年建板塔结合,螺岭,233.0,罗湖区
1357,1357,满两年红本，南向一房带阳台，厨卫全明，业主诚心出售,祥福雅居,1室0厅,31.15平米,南,其他,有电梯,高楼层(共31层)2005年建板塔结合,笋岗,155.0,罗湖区
1358,1358,满两年红本在手，朝南，配套设施齐全，交通便利,莲塘D小区,1室0厅,30.74平米,南,其他,无电梯,中楼层(共7层)1994年建板塔结合,莲塘,165.0,罗湖区
1359,1359,满2年带大阳台水贝珠宝大楼3号线水贝站刚需选择多,大地花园,1室1厅,52.96平米,西北 北,精装,有电梯,中楼层(共26层)1996年建板塔结合,布心,210.0,罗湖区
1360,1360,雅仕居 一室一厨一卫 房本在手 不用赎楼,雅仕居,1室0厅,24.99平米,西,其他,有电梯,高楼层(共10层)2001年建板塔结合,清水河,118.0,罗湖区
1361,1361,厅出阳台 标准一房一厅 明厨独卫 视野采光无遮挡,东门168,1室1厅,39.26平米,南,其他,有电梯,低楼层(共29层)2005年建板塔结合,螺岭,260.0,罗湖区
1362,1362,金园花园正规一房一厅，适合自己住,金园花园,1室1厅,37.5平米,北,其他,有电梯,低楼层(共15层)2000年建板塔结合,地王,175.0,罗湖区
1363,1363,金丽豪苑 1室1厅 328万,金丽豪苑,1室1厅,53.92平米,东南,其他,有电梯,中楼层(共30层)2000年建板塔结合,翠竹,328.0,罗湖区
1364,1364,旭飞华达园 1室1厅 190万,旭飞华达园,1室1厅,38.69平米,东南,其他,有电梯,高楼层(共21层)2002年建塔楼,百仕达,190.0,罗湖区
1365,1365,满2年 紧挨湖贝村旧改，潜力大，总价低！,都心名苑,1室1厅,35.79平米,东,其他,有电梯,中楼层(共23层)2006年建板塔结合,螺岭,196.0,罗湖区
1366,1366,中山花园大厦 2室2厅 413万,中山花园大厦,2室2厅,86.16平米,东,其他,有电梯,低楼层(共33层)1995年建板塔结合,黄贝岭,413.0,罗湖区
1367,1367,九号线西湖大厦精装一房满五红本桂园中xue,西湖大厦,1室1厅,66.07平米,东,简装,有电梯,高楼层(共14层)1999年建板塔结合,地王,210.0,罗湖区
1368,1368,京基一百精装修单间，满两年红本在手,京基一百大厦,1室1厅,33.81平米,东,其他,有电梯,中楼层(共32层)2010年建板塔结合,地王,260.0,罗湖区
1369,1369,旭飞华达园 1室0厅 115万,旭飞华达园,1室0厅,22.45平米,北,其他,有电梯,高楼层(共24层)2002年建塔楼,百仕达,115.0,罗湖区
1370,1370,凤凰印象 1室0厅 240万,凤凰印象,1室0厅,29.5平米,东南,其他,有电梯,中楼层(共31层)2011年建板塔结合,螺岭,240.0,罗湖区
1371,1371,国际名园 精装一居室 满二年 边角户型 视野采光好,国际名园,1室1厅,43.08平米,西南,其他,有电梯,中楼层(共31层)2004年建板塔结合,春风路,200.0,罗湖区
1372,1372,龙园山庄，电梯1房，装修好，光线充足，看房方便。,龙园山庄,1室0厅,32.49平米,北,其他,有电梯,中楼层(共25层)2006年建塔楼,清水河,150.0,罗湖区
1373,1373,朗钜御风庭 1室0厅 165万,朗钜御风庭,1室0厅,31.72平米,东南,其他,有电梯,高楼层(共28层)2004年建板塔结合,黄贝岭,165.0,罗湖区
1374,1374,晒布地铁盘，华润旧改就在旁边，螺岭,华隆园,1室1厅,42.12平米,东南,其他,有电梯,低楼层(共24层)2003年建板塔结合,螺岭,230.0,罗湖区
1375,1375,螺岭外国语未锁定，满二晒布地铁盘，小户型华润旧改旁,华隆园,1室0厅,31.72平米,东南,精装,有电梯,低楼层(共24层)2003年建板塔结合,螺岭,205.0,罗湖区
1376,1376,公务员社区 居家安静 户型方正 实用3房,翠榕花园,3室1厅,76.6平米,北,精装,无电梯,高楼层(共7层)1998年建板楼,莲塘,380.0,罗湖区
1377,1377,口岸物业   罗湖金岸大厦  厅出阳台两房,罗湖金岸大厦,2室1厅,58.26平米,东北,简装,有电梯,低楼层(共33层)2003年建板塔结合,罗湖口岸,230.0,罗湖区
1378,1378,近罗湖口岸东南向两居室诚心出售,罗湖金岸大厦,2室1厅,68.94平米,北,其他,有电梯,高楼层(共33层)2003年建板塔结合,罗湖口岸,264.0,罗湖区
1379,1379,百仕达东郡 3室1厅 950万,百仕达东郡,3室1厅,104.43平米,南,其他,有电梯,中楼层(共29层)2005年建板塔结合,百仕达,950.0,罗湖区
1380,1380,洪湖花园 精装大三房 靠洪湖公园 满两年红本在手,洪湖花园,3室1厅,97.56平米,西 西北,精装,有电梯,高楼层(共33层)1995年建板塔结合,洪湖,430.0,罗湖区
1381,1381,国都花园 三房改两房 朝南 厅出阳台,国都花园,2室2厅,88.56平米,南,其他,有电梯,低楼层(共30层)1994年建板塔结合,地王,400.0,罗湖区
1382,1382,新港鸿精装三房 朝南看花园 装修好 住家安静,新港鸿花园,3室2厅,103.88平米,南,其他,有电梯,高楼层(共24层)1998年建板塔结合,百仕达,540.0,罗湖区
1383,1383,金碧苑 3室2厅 520万,金碧苑,3室2厅,86.35平米,南,简装,无电梯,高楼层(共7层)1994年建板塔结合,银湖,520.0,罗湖区
1384,1384,名仕阁 精装修 正规一居室 不满二年 大剧院地铁站,名仕阁,1室1厅,52.81平米,西北,精装,有电梯,中楼层(共33层)1999年建板塔结合,地王,275.0,罗湖区
1385,1385,满五唯一 芳邻大厦 近地铁  税费少 业主诚心出售,芳邻大厦,2室1厅,54.23平米,西北,其他,有电梯,低楼层(共27层)2000年建板塔结合,东门,300.0,罗湖区
1386,1386,金鼎大厦精装大两房 满二年 视野开阔无遮挡 拎包入住,金鼎大厦,2室1厅,93.2平米,西北,精装,有电梯,高楼层(共28层)2003年建板塔结合,春风路,538.0,罗湖区
1387,1387,云峰花园 2室1厅 280万,云峰花园,2室1厅,67.19平米,东南,其他,有电梯,高楼层(共33层)1997年建塔楼,春风路,280.0,罗湖区
1388,1388,精装修，地铁口物业，交通便利，通风性好,笋岗大厦,3室1厅,72.6平米,西,其他,有电梯,中楼层(共23层)2004年建板塔结合,笋岗,300.0,罗湖区
1389,1389,坐落水贝珠宝圈 面对洪湖公园 满五年 红本在手,湖景大厦,3室1厅,101.04平米,西,其他,有电梯,高楼层(共26层)1992年建塔楼,翠竹,550.0,罗湖区
1390,1390,中怡大厦 3室2厅 660万,中怡大厦,3室2厅,113.42平米,南 北,精装,有电梯,低楼层(共18层)2005年建板塔结合,万象城,660.0,罗湖区
1391,1391,此房户型格局相当好，坐北朝南，使用率高，方便出租,凉果街5号大院,3室2厅,103.62平米,南 北,其他,其他,高楼层(共7层)1990年建暂无数据,东门,580.0,罗湖区
1392,1392,3号线 翠竹站 税费少 低总价 两房,翠都花园,2室1厅,53平米,南,其他,无电梯,高楼层(共7层)1993年建板塔结合,翠竹,255.0,罗湖区
